title,prize,amount,year,link,genre,film_length,animation,film_stage,latin,torrent_search,youtube_search
Peacock,Short Film Special Jury Award for Best Direction,1,2016,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Peacock%202016,https://www.youtube.com/results?search_query=Peacock+2016
Embrace of the Serpent,Alfred P. Sloan Prize,1,2016,https://en.m.wikipedia.org//wiki/Embrace_of_the_Serpent,,,,,,https://rutracker.org/forum/tracker.php?nm=Embrace%20of%20the%20Serpent%202016,https://www.youtube.com/results?search_query=Embrace+of+the+Serpent+2016
I Don't Feel at Home in This World Anymore,Grand Jury Prize: Dramatic,1,2017,https://en.m.wikipedia.org//wiki/I_Don%27t_Feel_at_Home_in_This_World_Anymore,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=I%20Don%27t%20Feel%20at%20Home%20in%20This%20World%20Anymore%202017,https://www.youtube.com/results?search_query=I+Don%27t+Feel+at+Home+in+This+World+Anymore+2017
Crown Heights,Audience Award: Dramatic,1,2017,https://en.m.wikipedia.org//wiki/Crown_Heights_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Crown%20Heights%202017,https://www.youtube.com/results?search_query=Crown+Heights+2017
Beach Rats,Directing Award: Dramatic,1,2017,https://en.m.wikipedia.org//wiki/Beach_Rats,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=Beach%20Rats%202017,https://www.youtube.com/results?search_query=Beach+Rats+2017
Ingrid Goes West,Waldo Salt Screenwriting Award,1,2017,https://en.m.wikipedia.org//wiki/Ingrid_Goes_West,,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Ingrid%20Goes%20West%202017,https://www.youtube.com/results?search_query=Ingrid+Goes+West+2017
Roxanne Roxanne,U.S. Dramatic Special Jury Award for Breakthrough Performance,1,2017,https://en.m.wikipedia.org//wiki/Roxanne_Roxanne,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Roxanne%20Roxanne%202017,https://www.youtube.com/results?search_query=Roxanne+Roxanne+2017
Novitiate,U.S. Dramatic Special Jury Award for Breakthrough Director,1,2017,https://en.m.wikipedia.org//wiki/Novitiate_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Novitiate%202017,https://www.youtube.com/results?search_query=Novitiate+2017
The Yellow Birds,U.S. Dramatic Special Jury Award for Cinematography,1,2017,https://en.m.wikipedia.org//wiki/The_Yellow_Birds_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Yellow%20Birds%202017,https://www.youtube.com/results?search_query=The+Yellow+Birds+2017
Dina,Grand Jury Prize: Documentary,1,2017,https://en.m.wikipedia.org//wiki/Dina_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Dina%202017,https://www.youtube.com/results?search_query=Dina+2017
The Force,Directing Award: Documentary,1,2017,,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Force%202017,https://www.youtube.com/results?search_query=The+Force+2017
Icarus,U.S. Documentary Orwell Award,1,2017,https://en.m.wikipedia.org//wiki/Icarus_(2017_film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Icarus%202017,https://www.youtube.com/results?search_query=Icarus+2017
Unrest,U.S. Documentary Special Jury Award for Editing,1,2017,https://en.m.wikipedia.org//wiki/Unrest_(2017_film),documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=Unrest%202017,https://www.youtube.com/results?search_query=Unrest+2017
Strong Island,U.S. Documentary Special Jury Award for Storytelling,1,2017,https://en.m.wikipedia.org//wiki/Strong_Island_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Strong%20Island%202017,https://www.youtube.com/results?search_query=Strong+Island+2017
Step,U.S. Documentary Special Jury Award for Inspirational Filmmaking,1,2017,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Step%202017,https://www.youtube.com/results?search_query=Step+2017
The Nile Hilton Incident,World Cinema Grand Jury Prize: Dramatic,1,2017,https://en.m.wikipedia.org//wiki/The_Nile_Hilton_Incident,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Nile%20Hilton%20Incident%202017,https://www.youtube.com/results?search_query=The+Nile+Hilton+Incident+2017
God's Own Country,World Cinema Directing Award: Dramatic,1,2017,https://en.m.wikipedia.org//wiki/God%27s_Own_Country_(2017_film),dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=God%27s%20Own%20Country%202017,https://www.youtube.com/results?search_query=God%27s+Own+Country+2017
Pop Aye,World Cinema Dramatic Special Jury Award for Screenwriting,1,2017,https://en.m.wikipedia.org//wiki/Pop_Aye,dramatic,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Pop%20Aye%202017,https://www.youtube.com/results?search_query=Pop+Aye+2017
Free and Easy,World Cinema Dramatic Special Jury Award for Cinematic Visions,1,2017,https://en.m.wikipedia.org//wiki/Free_and_Easy_(2016_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Free%20and%20Easy%202017,https://www.youtube.com/results?search_query=Free+and+Easy+2017
Axolotl Overkill,World Cinema Dramatic Special Jury Award for Cinematography,1,2017,https://en.m.wikipedia.org//wiki/Axolotl_Overkill,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Axolotl%20Overkill%202017,https://www.youtube.com/results?search_query=Axolotl+Overkill+2017
Last Men in Aleppo,World Cinema Jury Prize: Documentary,1,2017,https://en.m.wikipedia.org//wiki/Last_Men_in_Aleppo,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Last%20Men%20in%20Aleppo%202017,https://www.youtube.com/results?search_query=Last+Men+in+Aleppo+2017
Winnie,World Cinema Directing Award: Documentary,1,2017,https://en.m.wikipedia.org//wiki/Winnie_(2017_film),documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Winnie%202017,https://www.youtube.com/results?search_query=Winnie+2017
Rumble: The Indians Who Rocked the World,World Cinema Documentary Special Jury Award for Masterful Storytelling,1,2017,https://en.m.wikipedia.org//wiki/Rumble:_The_Indians_Who_Rocked_the_World,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Rumble:%20The%20Indians%20Who%20Rocked%20the%20World%202017,https://www.youtube.com/results?search_query=Rumble:+The+Indians+Who+Rocked+the+World+2017
Machines,World Cinema Documentary Special Jury Award for Best Cinematography,1,2017,https://en.m.wikipedia.org//wiki/Machines_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Machines%202017,https://www.youtube.com/results?search_query=Machines+2017
Motherland,World Cinema Documentary Special Jury Award for Editing,1,2017,,documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=Motherland%202017,https://www.youtube.com/results?search_query=Motherland+2017
Chasing Coral,Audience Award: Documentary,1,2017,https://en.m.wikipedia.org//wiki/Chasing_Coral,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Chasing%20Coral%202017,https://www.youtube.com/results?search_query=Chasing+Coral+2017
I Dream in Another Language,World Cinema Audience Award: Dramatic,1,2017,https://en.m.wikipedia.org//wiki/I_Dream_in_Another_Language,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=I%20Dream%20in%20Another%20Language%202017,https://www.youtube.com/results?search_query=I+Dream+in+Another+Language+2017
Joshua: Teenager vs. Superpower,World Cinema Audience Award: Documentary,1,2017,https://en.m.wikipedia.org//wiki/Joshua:_Teenager_vs._Superpower,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Joshua:%20Teenager%20vs.%20Superpower%202017,https://www.youtube.com/results?search_query=Joshua:+Teenager+vs.+Superpower+2017
Gook,Best of NEXT Audience Award,1,2017,https://en.m.wikipedia.org//wiki/Gook_(film),,,,,,https://rutracker.org/forum/tracker.php?nm=Gook%202017,https://www.youtube.com/results?search_query=Gook+2017
Marjorie Prime,Alfred P. Sloan Prize,1,2017,https://en.m.wikipedia.org//wiki/Marjorie_Prime,,,,,,https://rutracker.org/forum/tracker.php?nm=Marjorie%20Prime%202017,https://www.youtube.com/results?search_query=Marjorie+Prime+2017
And so we put goldfish in the pool,Short Film Grand Jury Prize,1,2017,,,short,,,,https://rutracker.org/forum/tracker.php?nm=And%20so%20we%20put%20goldfish%20in%20the%20pool%202017,https://www.youtube.com/results?search_query=And+so+we+put+goldfish+in+the+pool+2017
"Lucia, Before and After",Short Film Jury Award,1,2017,,,short,,,,"https://rutracker.org/forum/tracker.php?nm=Lucia,%20Before%20and%20After%202017","https://www.youtube.com/results?search_query=Lucia,+Before+and+After+2017"
And The Whole Sky Fit In The Dead Cow's Eye,Short Film Jury Award,1,2017,,,short,,,,https://rutracker.org/forum/tracker.php?nm=And%20The%20Whole%20Sky%20Fit%20In%20The%20Dead%20Cow%27s%20Eye%202017,https://www.youtube.com/results?search_query=And+The+Whole+Sky+Fit+In+The+Dead+Cow%27s+Eye+2017
Alone,Short Film Jury Award,1,2017,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Alone%202017,https://www.youtube.com/results?search_query=Alone+2017
Broken – The Women's Prison at Hoheneck,Short Film Jury Award,1,2017,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Broken%20–%20The%20Women%27s%20Prison%20at%20Hoheneck%202017,https://www.youtube.com/results?search_query=Broken+–+The+Women%27s+Prison+at+Hoheneck+2017
Dadyaa — The Woodpeckers of Rotha,Short Film Special Jury Award for Cinematography,1,2017,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Dadyaa%20—%20The%20Woodpeckers%20of%20Rotha%202017,https://www.youtube.com/results?search_query=Dadyaa+—+The+Woodpeckers+of+Rotha+2017
Laps,Short Film Special Jury Award for Editing,1,2017,,,short,,editing,,https://rutracker.org/forum/tracker.php?nm=Laps%202017,https://www.youtube.com/results?search_query=Laps+2017
The Miseducation of Cameron Post,U.S. Dramatic Grand Jury Prize Award,1,2018,https://en.m.wikipedia.org//wiki/The_Miseducation_of_Cameron_Post_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Miseducation%20of%20Cameron%20Post%202018,https://www.youtube.com/results?search_query=The+Miseducation+of+Cameron+Post+2018
Burden,U.S. Dramatic Audience Award,1,2018,https://en.m.wikipedia.org//wiki/Burden_(2018_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Burden%202018,https://www.youtube.com/results?search_query=Burden+2018
The Kindergarten Teacher,U.S. Dramatic Directing Award,1,2018,https://en.m.wikipedia.org//wiki/The_Kindergarten_Teacher_(2018_film),dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Kindergarten%20Teacher%202018,https://www.youtube.com/results?search_query=The+Kindergarten+Teacher+2018
Nancy,U.S. Dramatic Waldo Salt Screenwriting Award,1,2018,https://en.m.wikipedia.org//wiki/Nancy_(film),dramatic,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Nancy%202018,https://www.youtube.com/results?search_query=Nancy+2018
Monsters and Men,U.S. Dramatic Special Jury Award for Outstanding First Feature,1,2018,https://en.m.wikipedia.org//wiki/Monsters_and_Men,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Monsters%20and%20Men%202018,https://www.youtube.com/results?search_query=Monsters+and+Men+2018
I Think We're Alone Now,U.S. Dramatic Special Jury Award for Excellence in Filmmaking,1,2018,https://en.m.wikipedia.org//wiki/I_Think_We%27re_Alone_Now_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=I%20Think%20We%27re%20Alone%20Now%202018,https://www.youtube.com/results?search_query=I+Think+We%27re+Alone+Now+2018
Blaze,U.S. Dramatic Special Jury Award for Achievement in Acting,1,2018,https://en.m.wikipedia.org//wiki/Blaze_(2018_film),dramatic,,,acting,,https://rutracker.org/forum/tracker.php?nm=Blaze%202018,https://www.youtube.com/results?search_query=Blaze+2018
Kailash,U.S. Documentary Grand Jury Prize Award,1,2018,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Kailash%202018,https://www.youtube.com/results?search_query=Kailash+2018
The Sentence,U.S. Documentary Audience Award,1,2018,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Sentence%202018,https://www.youtube.com/results?search_query=The+Sentence+2018
On Her Shoulders,,1,2018,https://en.m.wikipedia.org//wiki/On_Her_Shoulders,,,,,,https://rutracker.org/forum/tracker.php?nm=On%20Her%20Shoulders%202018,https://www.youtube.com/results?search_query=On+Her+Shoulders+2018
Crime + Punishment,U.S. Documentary Special Jury Award for Social Impact,1,2018,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Crime%20+%20Punishment%202018,https://www.youtube.com/results?search_query=Crime+++Punishment+2018
"Hale County This Morning, This Evening",U.S. Documentary Special Jury Award for Creative Vision,1,2018,"https://en.m.wikipedia.org//wiki/Hale_County_This_Morning,_This_Evening",documentary,,,,,"https://rutracker.org/forum/tracker.php?nm=Hale%20County%20This%20Morning,%20This%20Evening%202018","https://www.youtube.com/results?search_query=Hale+County+This+Morning,+This+Evening+2018"
Minding the Gap,U.S. Documentary Special Jury Award for Breakthrough Filmmaking,1,2018,https://en.m.wikipedia.org//wiki/Minding_the_Gap,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Minding%20the%20Gap%202018,https://www.youtube.com/results?search_query=Minding+the+Gap+2018
Three Identical Strangers,U.S. Documentary Special Jury Award for Storytelling,1,2018,https://en.m.wikipedia.org//wiki/Three_Identical_Strangers,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Three%20Identical%20Strangers%202018,https://www.youtube.com/results?search_query=Three+Identical+Strangers+2018
Butterflies,World Cinema Dramatic Grand Jury Prize,1,2018,https://en.m.wikipedia.org//wiki/Butterflies_(2018_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Butterflies%202018,https://www.youtube.com/results?search_query=Butterflies+2018
The Guilty,World Cinema Dramatic Audience Award,1,2018,https://en.m.wikipedia.org//wiki/The_Guilty_(2018_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Guilty%202018,https://www.youtube.com/results?search_query=The+Guilty+2018
And Breathe Normally,World Cinema Dramatic Directing Award,1,2018,https://en.m.wikipedia.org//wiki/And_Breathe_Normally,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=And%20Breathe%20Normally%202018,https://www.youtube.com/results?search_query=And+Breathe+Normally+2018
The Queen of Fear,World Cinema Dramatic Special Jury Award for Acting,1,2018,https://en.m.wikipedia.org//wiki/The_Queen_of_Fear,dramatic,,,acting,,https://rutracker.org/forum/tracker.php?nm=The%20Queen%20of%20Fear%202018,https://www.youtube.com/results?search_query=The+Queen+of+Fear+2018
Time Share,World Cinema Dramatic Special Jury Award for Screenwriting,1,2018,https://en.m.wikipedia.org//wiki/Time_Share_(2018_film),dramatic,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Time%20Share%202018,https://www.youtube.com/results?search_query=Time+Share+2018
Dead Pigs,World Cinema Dramatic Special Jury Award for Ensemble Acting,1,2018,https://en.m.wikipedia.org//wiki/Dead_Pigs,dramatic,,,acting,,https://rutracker.org/forum/tracker.php?nm=Dead%20Pigs%202018,https://www.youtube.com/results?search_query=Dead+Pigs+2018
Of Fathers and Sons,World Cinema Documentary Grand Jury Prize,1,2018,https://en.m.wikipedia.org//wiki/Of_Fathers_and_Sons,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Of%20Fathers%20and%20Sons%202018,https://www.youtube.com/results?search_query=Of+Fathers+and+Sons+2018
This Is Home,World Cinema Documentary Audience Award,1,2018,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=This%20Is%20Home%202018,https://www.youtube.com/results?search_query=This+Is+Home+2018
Shirkers,World Cinema Documentary Directing Award,1,2018,https://en.m.wikipedia.org//wiki/Shirkers,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Shirkers%202018,https://www.youtube.com/results?search_query=Shirkers+2018
Matangi/Maya/M.I.A.,World Cinema Documentary Special Jury Award,1,2018,https://en.m.wikipedia.org//wiki/Matangi/Maya/M.I.A.,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Matangi/Maya/M.I.A.%202018,https://www.youtube.com/results?search_query=Matangi/Maya/M.I.A.+2018
Genesis 2.0,World Cinema Documentary Special Jury Award for Cinematography,1,2018,https://en.m.wikipedia.org//wiki/Genesis_2.0,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Genesis%202.0%202018,https://www.youtube.com/results?search_query=Genesis+2.0+2018
Our New President,World Cinema Documentary Special Jury Award for Editing,1,2018,https://en.m.wikipedia.org//wiki/Our_New_President,documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=Our%20New%20President%202018,https://www.youtube.com/results?search_query=Our+New+President+2018
Searching,NEXT Audience Award,1,2018,https://en.m.wikipedia.org//wiki/Searching_(film),,,,,,https://rutracker.org/forum/tracker.php?nm=Searching%202018,https://www.youtube.com/results?search_query=Searching+2018
Night Comes On,NEXT Innovator Award,1,2018,https://en.m.wikipedia.org//wiki/Night_Comes_On,,,,,,https://rutracker.org/forum/tracker.php?nm=Night%20Comes%20On%202018,https://www.youtube.com/results?search_query=Night+Comes+On+2018
Matria,Short Film Grand Jury Prize,1,2018,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Matria%202018,https://www.youtube.com/results?search_query=Matria+2018
Hair Wolf,Short Film Jury Award,1,2018,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Hair%20Wolf%202018,https://www.youtube.com/results?search_query=Hair+Wolf+2018
Would You Look at Her,Short Film Jury Award,1,2018,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Would%20You%20Look%20at%20Her%202018,https://www.youtube.com/results?search_query=Would+You+Look+at+Her+2018
The Trader (Sovdagari),Short Film Jury Award,1,2018,https://en.m.wikipedia.org//wiki/The_Trader_(Sovdagari),,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Trader%20(Sovdagari)%202018,https://www.youtube.com/results?search_query=The+Trader+(Sovdagari)+2018
Glucose,Short Film Jury Award,1,2018,https://en.m.wikipedia.org//wiki/Glucose,,short,,,,https://rutracker.org/forum/tracker.php?nm=Glucose%202018,https://www.youtube.com/results?search_query=Glucose+2018
Fauve,Special Jury Awards,1,2018,https://en.m.wikipedia.org//wiki/Fauve_(film),,,,,,https://rutracker.org/forum/tracker.php?nm=Fauve%202018,https://www.youtube.com/results?search_query=Fauve+2018
Of Fathers and Sons,Sundance Institute Open Borders Fellowship Presented by Netflix,1,2018,https://en.m.wikipedia.org//wiki/Of_Fathers_and_Sons,,,,,,https://rutracker.org/forum/tracker.php?nm=Of%20Fathers%20and%20Sons%202018,https://www.youtube.com/results?search_query=Of+Fathers+and+Sons+2018
His House,Sundance Institute / NHK Award,1,2018,https://en.m.wikipedia.org//wiki/His_House,,,,,,https://rutracker.org/forum/tracker.php?nm=His%20House%202018,https://www.youtube.com/results?search_query=His+House+2018
Searching,Sundance Institute Alfred P. Sloan Feature Film Prize,1,2018,https://en.m.wikipedia.org//wiki/Searching_(film),,,,,,https://rutracker.org/forum/tracker.php?nm=Searching%202018,https://www.youtube.com/results?search_query=Searching+2018
Sev Ohanian,Sundance Institute / Amazon Studios Producers Award,1,2018,,,,,,,https://rutracker.org/forum/tracker.php?nm=Sev%20Ohanian%202018,https://www.youtube.com/results?search_query=Sev+Ohanian+2018
Clemency,US Dramatic Grand Jury Prize,1,2019,https://en.m.wikipedia.org//wiki/Clemency_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Clemency%202019,https://www.youtube.com/results?search_query=Clemency+2019
Brittany Runs a Marathon,US Dramatic Audience Award,1,2019,https://en.m.wikipedia.org//wiki/Brittany_Runs_a_Marathon,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Brittany%20Runs%20a%20Marathon%202019,https://www.youtube.com/results?search_query=Brittany+Runs+a+Marathon+2019
The Last Black Man in San Francisco,US Dramatic Directing,1,2019,https://en.m.wikipedia.org//wiki/The_Last_Black_Man_in_San_Francisco,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Last%20Black%20Man%20in%20San%20Francisco%202019,https://www.youtube.com/results?search_query=The+Last+Black+Man+in+San+Francisco+2019
Share,US Dramatic Waldo Salt Screenwriting Award,1,2019,https://en.m.wikipedia.org//wiki/Share_(2019_film),dramatic,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Share%202019,https://www.youtube.com/results?search_query=Share+2019
Honey Boy,US Dramatic Special Jury Award for Vision and Craft,1,2019,https://en.m.wikipedia.org//wiki/Honey_Boy_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Honey%20Boy%202019,https://www.youtube.com/results?search_query=Honey+Boy+2019
The Last Black Man in San Francisco,US Dramatic Special Jury Award for Creative Collaboration,1,2019,https://en.m.wikipedia.org//wiki/The_Last_Black_Man_in_San_Francisco,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Last%20Black%20Man%20in%20San%20Francisco%202019,https://www.youtube.com/results?search_query=The+Last+Black+Man+in+San+Francisco+2019
Share,US Dramatic Special Jury Award for Breakthrough Performance,1,2019,,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Share%202019,https://www.youtube.com/results?search_query=Share+2019
One Child Nation,US Documentary Grand Jury Prize,1,2019,https://en.m.wikipedia.org//wiki/One_Child_Nation,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=One%20Child%20Nation%202019,https://www.youtube.com/results?search_query=One+Child+Nation+2019
Knock Down the House,US Documentary Audience Award,1,2019,https://en.m.wikipedia.org//wiki/Knock_Down_the_House,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Knock%20Down%20the%20House%202019,https://www.youtube.com/results?search_query=Knock+Down+the+House+2019
American Factory,US Documentary Directing,1,2019,https://en.m.wikipedia.org//wiki/American_Factory,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=American%20Factory%202019,https://www.youtube.com/results?search_query=American+Factory+2019
Always in Season,US Documentary Special Jury Award for Moral Urgency,1,2019,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Always%20in%20Season%202019,https://www.youtube.com/results?search_query=Always+in+Season+2019
Jawline,US Documentary Special Jury Award for Emerging Filmmaker,1,2019,https://en.m.wikipedia.org//wiki/Jawline_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Jawline%202019,https://www.youtube.com/results?search_query=Jawline+2019
Midnight Family,US Documentary Special Jury Award for Cinematography,1,2019,https://en.m.wikipedia.org//wiki/Midnight_Family,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Midnight%20Family%202019,https://www.youtube.com/results?search_query=Midnight+Family+2019
The Souvenir,World Cinema Dramatic Grand Jury Prize,1,2019,https://en.m.wikipedia.org//wiki/The_Souvenir,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Souvenir%202019,https://www.youtube.com/results?search_query=The+Souvenir+2019
Queen of Hearts,World Cinema Dramatic Audience Award,1,2019,https://en.m.wikipedia.org//wiki/Queen_of_Hearts_(2019_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Queen%20of%20Hearts%202019,https://www.youtube.com/results?search_query=Queen+of+Hearts+2019
The Sharks,World Cinema Dramatic Directing,1,2019,https://en.m.wikipedia.org//wiki/The_Sharks_(film),dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Sharks%202019,https://www.youtube.com/results?search_query=The+Sharks+2019
Monos,World Cinema Dramatic Special Jury Award,1,2019,https://en.m.wikipedia.org//wiki/Monos_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Monos%202019,https://www.youtube.com/results?search_query=Monos+2019
Dolce Fine Giornata,World Cinema Dramatic Special Jury Award for Acting,1,2019,https://en.m.wikipedia.org//wiki/Dolce_Fine_Giornata,dramatic,,,acting,,https://rutracker.org/forum/tracker.php?nm=Dolce%20Fine%20Giornata%202019,https://www.youtube.com/results?search_query=Dolce+Fine+Giornata+2019
We Are Little Zombies,World Cinema Dramatic Special Jury Award for Originality,1,2019,https://en.m.wikipedia.org//wiki/We_Are_Little_Zombies,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=We%20Are%20Little%20Zombies%202019,https://www.youtube.com/results?search_query=We+Are+Little+Zombies+2019
Honeyland,World Cinema Documentary Grand Jury Prize,1,2019,https://en.m.wikipedia.org//wiki/Honeyland_(2019_film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Honeyland%202019,https://www.youtube.com/results?search_query=Honeyland+2019
Sea of Shadows,World Cinema Documentary Audience Award,1,2019,https://en.m.wikipedia.org//wiki/Sea_of_Shadows,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Sea%20of%20Shadows%202019,https://www.youtube.com/results?search_query=Sea+of+Shadows+2019
Cold Case Hammarskjöld,World Cinema Documentary Directing,1,2019,https://en.m.wikipedia.org//wiki/Cold_Case_Hammarskj%C3%B6ld,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Cold%20Case%20Hammarskjöld%202019,https://www.youtube.com/results?search_query=Cold+Case+Hammarskjöld+2019
Honeyland,World Cinema Documentary Special Jury Award for Impact for Change,1,2019,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Honeyland%202019,https://www.youtube.com/results?search_query=Honeyland+2019
Honeyland,World Cinema Documentary Special Jury Award for Cinematography,1,2019,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Honeyland%202019,https://www.youtube.com/results?search_query=Honeyland+2019
Aziza,Short Film Grand Jury Prize,1,2019,https://en.m.wikipedia.org//wiki/Aziza_(2019_film),,short,,,,https://rutracker.org/forum/tracker.php?nm=Aziza%202019,https://www.youtube.com/results?search_query=Aziza+2019
Green,Short Film Jury Award,1,2019,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Green%202019,https://www.youtube.com/results?search_query=Green+2019
Dunya's Day,Short Film Jury Award,1,2019,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Dunya%27s%20Day%202019,https://www.youtube.com/results?search_query=Dunya%27s+Day+2019
Ghosts of Sugar Land,Short Film Jury Award,1,2019,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Ghosts%20of%20Sugar%20Land%202019,https://www.youtube.com/results?search_query=Ghosts+of+Sugar+Land+2019
Reneepoptosis,Short Film Jury Award,1,2019,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Reneepoptosis%202019,https://www.youtube.com/results?search_query=Reneepoptosis+2019
Fast Horse,Special Jury Award,1,2019,https://en.m.wikipedia.org//wiki/Fast_Horse_(documentary),,,,,,https://rutracker.org/forum/tracker.php?nm=Fast%20Horse%202019,https://www.youtube.com/results?search_query=Fast+Horse+2019
The Infiltrators,NEXT Audience Award,1,2019,,,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Infiltrators%202019,https://www.youtube.com/results?search_query=The+Infiltrators+2019
The Infiltrators,NEXT Innovator Award,1,2019,,,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Infiltrators%202019,https://www.youtube.com/results?search_query=The+Infiltrators+2019
The Boy Who Harnessed the Wind,Alfred P. Sloan Feature Film Prize,1,2019,https://en.m.wikipedia.org//wiki/The_Boy_Who_Harnessed_the_Wind,,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Boy%20Who%20Harnessed%20the%20Wind%202019,https://www.youtube.com/results?search_query=The+Boy+Who+Harnessed+the+Wind+2019
Lori Cheatle,Sundance Institute/Amazon Studios Producers Awards,1,2019,,,,,,,https://rutracker.org/forum/tracker.php?nm=Lori%20Cheatle%202019,https://www.youtube.com/results?search_query=Lori+Cheatle+2019
Of Fathers and Sons,Sundance Open Borders Fellowship Presented by Netflix,1,2019,https://en.m.wikipedia.org//wiki/Of_Fathers_and_Sons,,,,,,https://rutracker.org/forum/tracker.php?nm=Of%20Fathers%20and%20Sons%202019,https://www.youtube.com/results?search_query=Of+Fathers+and+Sons+2019
